,id,clean_tweet,label
10898,10899,#black &amp; feel like a| stomp you? listen #retweet #tampa #miamia|,1
23899,23900,hot girl sex game white girl sex black guy,1
28829,28830,video men woman bed without cloth candid video sext,1
25873,25874,listen woman go church kill thousands. #fascist #brexit #la|,1
12213,12214,"*free sticker - ""stop sexism""* #stopsex #womensright #women #christma #trumpa|",1
5582,5583,"despis . hatr racism, caus me, mani black peopl ina|",1
25620,25621,come #taxwriteoff four #whitenationalist group given #nonprofitstatu,1
7187,7188,#mustread #educ &amp; #stereotyp,1
15305,15306,keep #colinpowel #condoleezzaric #secretaryofstate? word use #2017 . #jumpedthesha|,1
20222,20223,"case commonwealth internet v evid prove guilti #antisemit , , #misogyni",1
8747,8748,#kindled d! publish industri tell-all! d! $3.99! #bookpublish #publish #kindl #kindled,1
9160,9161,"new one? either way, #men disgrac themselves. #harass #verbalassault",1
28687,28688,crackers? littl racist? mean i'm white think kkk burn ha|,1
25319,25320,might libtard if... #libtard #sjw #liber #polit,1
18555,18556,ohhhh. peopl realli think #interraci relationship &amp;/or #childrenofcolor opt ?d(r),1
31365,31366,okay cours are!!!! #traitor #bulli #notmypr #notmypresidenta|,1
20419,20420,learn there'r men find breast feed repulsive. &amp; fathers! make sens whatsoever?,1
1336,1337,yay! except #ellen made comment suppo her? say #kimburrel made homo-resistanta|,1
4574,4575,"here' ?for day govern state county' etc. #ban smoking, #say ceain word , #cloth school ...so ?",1
6672,6673,i'v 9.5 year mostli #arrog #abus #discrimin &amp; even #dutch '#drs'... leav die!,1
20819,20820,work #ellicottsquarebuild #buffalo own garbag person #carlpaladino. here' lia|,1
25150,25151,#allahsoil cold war fought oil. a| #teambt #teamsuperjunior a|,1
18747,18748,sound look fall back unlik #nunes. good luck 2,1
8171,8172,racist old woman america oldwoman,1
9967,9968,"news: racism resourc development, polit stori inuit watch 2016a|",1
18487,18488,would hope so. can't imagin anyon educ activ utterli amor vote #treasonoustrump though.,1
25676,25677,"video: #hate #liber ""#america enough crap!""",1
23081,23082,tremend oppoun move countri back 75 year ove #misogyni tax break corps.,1
23888,23889,latest merocrush daily! thank #media,1
31608,31609,#peopl protest #trump #republican won-they trump fuher &amp;a|,1
19095,19096,hate being. #corrupt #bankrupt #buttholemouth #whiteprivelag #daddygavemeamillion,1
5102,5103,"think w share guarani aquif water w humili littl brother,",1
18366,18367,one power picture. take great human kind save life someon hate existencea|,1
30526,30527,still root society' attitud toward black women' hair. read candid uyanze:a|,1
8568,8569,"#allahsoil odd die extremist violenc roughli one 400,000. #emiratisa|",1
21654,21655,"hey! chines communist well! oh they'r white, that' right. see. #dumbingdownofamerica",1
24094,24095,#mtv #whitepeople? #ccot via,1
10305,10306,adveis nake fuck whore,1
29670,29671,black men black woman stockholm syndrom,1
26012,26013,latest post: mass kinda monster: #democraci,1
25008,25009,icon brand associ trump brand tarnish reputation.,1
2118,2119,#allahsoil acrusadera west vs. aislam terrorisma popular sequel capit vs. communism.,1
8401,8402,next attack wont japan. guaranteed. #smaimmigr #zeroattack #istanbul #religionofpeac #reliabl,1
24775,24776,"""the realiti tech industri made regular-ass people."" #tech #discrimin",1
16755,16756,listen discu boy engag #sexualbulli #harass,1
6048,6049,#thank #dead #white #dude #europe. ain't #nigga da #list. blm #rapechucktodda|,1
5443,5444,societi overcom ? possibl end racism? happen one person time. #spiritu,1
5240,5241,reginald mcfadden face face interview #returningcitizen commut would possiblea|,1
5669,5670,everyday life white south african.,1
405,406,block troll promis #blacklivesmatt &amp; let nonsens rant boosa|,1
12842,12843,"v #white unab #obaman thing ""killer cops"" &amp;a|",1
22094,22095,"obvious #tcot get &amp; #inaspanof mayb #allof two second board - think ""knows"" whata|",1
25742,25743,"""the blacks""? ""the blacks""? ""blacks""? *facepalm* *smh*",1
19777,19778,alreadi happen given #russia reason jolly. #hack #fraud,1
2197,2198,prof small dick make small mind #deplorabal #whitesheet #inbr,1
19836,19837,"u lose ur right 2 call other ""racist"" tweet like this. hypocrite. #whitegenocid",1
21956,21957,think #alexjon say #draintheswamp? #populationcontrol good video him. got him.,1
26108,26109,#black &amp; feel like stomp a|? listen #retweet #tampa #miamia|,1
11220,11221,"#sikh #templ vandalis #calgary, #wso condemn act",1
20035,20036,"""all bodi equal"" #bodyimag #bodi #appear #women #nuditi #nake #natur #beauti #nudista|",1
4108,4109,wast time sdob plaster color profil blm bacon lettuc mater matter 2 slice bread,1
11393,11394,hear kurd free equal citizens. like state' mouthpiec 'journo' claimed.a|,1
9562,9563,#allahsoil enlighten wast wil blind. a| #emiratisa|,1
12894,12895,amateur spank vid woman workplac,1
2567,2568,chick get fuck video big ass havin sex,1
3083,3084,"#chepstow, #gwent : polic appeal follow 2 alleg assault #wale #cymru",1
12707,12708,"libtard- ""i can't believ hate muslim suppo trump. black woman that?"" ""becaus i'm damn slave!""",1
27298,27299,a| #black &amp; feel like stomp you? listen #retweet #tampa #miamia|,1
7579,7580,"realli love compani there, petou well done. #antisemit #misogyni",1
6224,6225,sum vote #brexit; #littleengland syndrom sovereignti democraci,1
6620,6621,#hatecrim #sikh commun #calgari,1
15206,15207,#allahsoil term jihad highly-contest concept. a| #teambt #teamsuperjunior,1
2391,2392,stock sex site chick get fuck,1
26851,26852,"#cover #reveal! swiftli sharpen fang , #radicalis &amp; #reveng",1
11469,11470,"over-rod journalists' integr greed ambition, along total absenc courage.",1
20887,20888,"#sikh #templ vandalis #calgary, #wso condemn act",1
27757,27758,might libtard if... #libtard #sjw #liber #polit,1
6261,6262,"#sikh #templ vandalis #calgary, #wso condemn act",1
6859,6860,le #jacobmarley #potter seem end evil #misogynist #narrow hole win georg bailey= #epica|,1
21801,21802,stellar year,1
26663,26664,#hispan &amp; feel like a| you? listen #retweet #boricua #miamia|,1
20667,20668,#u #msm #barrackobama #trump vedic astrolog predict 2017 u presid donald trump,1
2997,2998,sea shepherd suppoer racist! #antirac #seashepherd,1
16512,16513,"holiday fun, social relevant! #podcast celebr '70 bewitch xma ep",1
13756,13757,#emmaston speak #hollywood. they'll steal joke given men #movi,1
20521,20522,awesome. black man get kkk member disavow befriend #blacklivesmatt,1
14821,14822,"#mediamisogyny, russian interference, crosschecking/vot suppress &amp; outdat system reflect usa|",1
23722,23723,#itstheendoftheworldand #u #msm yet honestli expos deep root hatr toward #barrackobama base &amp; so... #trump,1
19732,19733,homicid rose big citi year - wall street journal #povey #inequ #illegalgun,1
18661,18662,#feminismiscanc #feminismisterror #feminismmuktbharat #malevot ignor,1
8206,8207,racism manmad tool say we'r differ realli #equal,1
1374,1375,like #hitler definit go like #traitor. #trump,1
5116,5117,peruvian woman nd adult game,1
24004,24005,thought factory: left-right polarisation! #trump #uselections2016 #leadership #polit #brexit #blm ~14,1
13882,13883,think award #bigotri self centr #dick,1
6167,6168,sea shepherd suppoer racist! #seashepherd #antirac,1
3876,3877,send #trump inauguration~ join today!!,1
20283,20284,comedi ? comedian are.,1
23692,23693,- flight attend #gender #genderequ word journo,1
3119,3120,check out! mention org back april. founder girl nyc. happi new yeaa|,1
19145,19146,univers stand for? #hate #ignor #stupid #li #mdcollege?,1
802,803,25 jan. interest #discrimin affect crimin justic system?,1
21033,21034,typic lie #leftist! that slander grp! #christian dont kill 4 #christiaa|,1
16722,16723,".@user welcom 2016, look like 2017 go full batshit dumb #sjw 2016. #dumb #notracist",1
30444,30445,billionair chair trump say hope obama dy michel go back male ape africa. #usa #usa2017 #meltingpot,1
19028,19029,sexi cora porn black girl porn,1
14667,14668,"#carlpaladino ""forev loyal citi buffalo"" real class act #buffalo.a|",1
27638,27639,buy dl book #2017 deal #whitenationalist #miloyiannopoulo #wha|,1
27900,27901,might libtard if... #libtard #sjw #liber #polit,1
19396,19397,commerci show inter-raci coupl attack #amerikkka suppoer,1
13132,13133,1/2 we'r told &amp; #voterid law #stillwithh #liber #democrat need #wakeup &amp; realia|,1
13278,13279,great aicl truth #trc needs. comment back needed. #indignen - via,1
20668,20669,trump #fascist &amp; #bigot #misogynist #sexualpred proven word,1
6537,6538,"know #uskkk, gb #msm #media &amp; who' le racist #crazybengiefbps: i'm wog say ""nut""",1
24388,24389,vote anim #trump' america: fat chick,1
31531,31532,"thank racist + fascist 280,- + #fascism sucks! #refugeeswelcom a$?d",1
9221,9222,exp explain best way deal friend &amp; family.,1
19966,19967,say presid elect call american enemi #hate #ignor,1
23,24,lumpi say . prove lumpy.,1
19122,19123,black upenn freshman ad racist social medium account adaili lynchinga calendar,1
8259,8260,anc never prosecut type offenc white people. listen zuma malema know why.,1
10149,10150,sea shepherd suppoer racist! #antirac #seashepherd,1
5919,5920,might libtard if... #libtard #sjw #liber #polit,1
2721,2722,#trump view women! explain b #michelleobama #womensmarch #women #predatora|,1
11611,11612,trump alli wish mad cow diseas death obama #unfittobeinpublicoffic #ugli #reprehens,1
14699,14700,farmer beaten land invas crisi loteni area via #southafrica #crime #faa|,1
4605,4606,win digniti chauvinist pig. #notmypresid #fucktrump #lostpopularvot #americadoesntwanty #bigot,1
19638,19639,"#2016 review show church' respons #immigration, , polit &amp; mercy.a|",1
18954,18955,#priyankachopra subject fought back hard! #hollywood #quantico #bollywooda|,1
9495,9496,#mtv #whitepeople? #ccot via,1
29002,29003,#prank #dad #home #slapcam #black #wait #bastard #offens #meme #meme offensivememes69,1
10519,10520,no! neighbor arrested. cop interest kid litter assault kia|,1
14741,14742,#treasonoustrump #trumpleak trump #misogynisttrump frnd,1
16058,16059,"hey carl paladino, look like ""you'r fired!""",1
19313,19314,mix race coupl still face australia,1
14528,14529,#trumpusa call u #homophob #misogynist realli say thea|,1
5845,5846,might libtard if... #libtard #sjw #liber #polit,1
18147,18148,axe #cbc2017 comment .....celebrity?? she?d$?,1
1942,1943,chick get fuck nude superhero,1
22549,22550,"#happi #white #kwanzaa, #holiday #african #whitesupremacist #celebrate. #happykwanzaa #happyholiday #merrychristma",1
9373,9374,"st. mark' cathedral: 'we name racism, anti-semitism, xenophobia sins' - komo news",1
24642,24643,"mad interraci coupl tweet, go fuck yourself. #republicantrash #cracker #whitepeopl",1
6820,6821,"emma stone hollywood : ""they'v given joke away male co-stars"" viaa|",1
7737,7738,might libtard if... #libtard #sjw #liber #polit,1
26308,26309,retweet baycat (@user msg #hope #newyear: busi end . #endof2016 #tedtalk #tedatibm...,1
14051,14052,thank next four year forecast worst. hope #fascist plan #2017fail!,1
16332,16333,giant version #flag #rebellion #sedit flap #virginia i-95n,1
31272,31273,goodby 2016.... definit hope leav behind,1
27274,27275,#mmusimaiman coward! suggest white peopl #southafrica s. #daa|,1
24566,24567,"#rebellion #uk? #dontbuythesun &amp; rag spread #tori propaganda, fear, hatred,a|",1
9882,9883,great see quebec establish provinci inquiri system &amp; toward indigen ppl,1
18238,18239,republican trump buddi who' rabid racist can't figur what' wrong w/say violent hate things.,1
30489,30490,"agreed.. true .. overus terms, result, fast becomina|",1
18190,18191,"wanna mock countri b/c pt.d #libtard all,b/c ""it' ifa|",1
27657,27658,analysi &amp; #blacklivesmatt total touch &amp; repres spirit #islam. #ris2016,1
26144,26145,white peopl expat rest immigrants? ?,1
10604,10605,"""most boy use drill..."" really? :-)",1
26670,26671,truli sad. lot work class men resent offer help woman. evolut still lot ofa|,1
10231,10232,"- ""happi new year,"" say #fascist pennyloaf neck usa. #notrump #nokkk",1
6836,6837,clearli humour. attempt #liber medium undermin #trump. #racebait work. trump .,1
746,747,"#trump use #hate, #putin win white hous #trump press attack khan famili g.o.p. leader",1
31665,31666,"#antisemitism; , kills. 2017 remember, no-on born hate. love chang world!",1
19744,19745,&amp; #democraticpay keep tell #blm see #chicago #detroit &amp; everi #innerc #america!,1
23098,23099,team #new #mc &amp; show #phillysuppophilli &amp; combat ha|,1
7383,7384,2016 - year,1
14816,14817,"#korean &amp; joseon peopl japan, abus claim right rough demo. #aberdeen",1
8962,8963,snowpeopl movi white.,1
15609,15610,"aaall men creat equal,a donat believ ita|mayb stop say it!a - hube humphrey #bigotri",1
28911,28912,cant run #thug #fool #agit #stl?,1
9654,9655,read understand berniebro chose sander hillari,1
21621,21622,everyon ask endors blatant,1
27536,27537,"#sikh #templ vandalis #calgary, #wso condemn act",1
12149,12150,#marxist evil jew #propoganda! jew control medium never never cite non white groua|,1
23481,23482,wow realli cool! #hardcoresex,1
2157,2158,"harbaugh time stupid question bikinis. thank you, time 4 . via",1
2629,2630,#allahsoil revolut occurredajust marx expect to. a| #teambt #teamsuperjuniora|,1
15972,15973,safe place black countri peopl like #bitter,1
18144,18145,"#korean &amp; joseon peopl japan, abus claim right rough demo.",1
3356,3357,check post! confession: i'm #america #controversi #equal #kaepernick #nationalaa|,1
31604,31605,dwyan wade #nbavot hate #boycottdelta #islamophobia,1
24532,24533,sea shepherd suppoer racist! #antirac #seashepherd,1
25629,25630,ddddd d1,1
26814,26815,#trump alli carl #paladino slam ' wish list #obama - nbc news,1
11432,11433,#hamzayusuf apologist like ... #ri #jetlag doubletre hilton londona|,1
